0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
0.31317744;-0.14229241;0.19036515;0.27392372;0.09953585;0.046467826;-0.30325812;0.60007304;0.124558374;0.5664706;0.3536297;0.6911901;-0.1953579;0.20211956;0.04960031;0.056020077;0.21712875;0.21919292;-0.13355972;0.52029306;-0.084798686;0.21637473;0.43608025;0.3648154;0.28746065;0.46235737;0.3167934;0.21870233;0.18255965;0.7795928
0.48691362;0.15654877;0.5189793;0.13574664;0.22077022;-0.045660485;0.5769193;0.277445;-0.20983131;0.069183715;-0.12925641;0.3683539;0.7137758;0.40821573;0.30717075;0.2932069;0.32736292;0.39213192;0.016361527;0.17224638;0.6455942;0.41936818;0.12540714;0.36840495;0.6712444;-0.087122984;0.2426296;0.5870219;0.45903867;0.008914839
0.29134518;0.28335053;-0.46595922;0.32779473;-0.09367448;0.32318375;0.46205187;0.7765228;0.26462334;0.24605165;0.1592951;0.544973;0.049713038;-0.08430099;0.29968217;0.105277464;0.45197272;0.023599364;-0.1674762;-0.08492393;-0.3068043;-0.07599989;-0.2283439;0.37646934;0.29188952;0.113187216;0.1277344;0.38042316;0.23472208;0.30782273
-0.37466428;0.11466353;-0.008388495;0.030788794;0.28498688;-0.05826332;0.842087;-0.73110026;-0.34113404;-0.093950294;-0.3723678;-0.25489604;-0.40347534;-0.20359954;0.194953;-0.12750567;-0.5018188;-0.14440994;-0.6140652;-0.16832344;-0.70208037;-0.12347477;-0.6474518;-0.14486489;-0.4298601;-0.34253186;-0.16302794;0.09175503;0.14527363;-0.32103795
0.53589255;-0.17737252;-0.22651058;0.32056382;0.2891777;0.29120803;0.35562974;0.40452215;0.21491864;-0.5790131;-0.5374001;-0.06079588;0.6812362;-0.062090356;0.2067147;0.41269127;0.35324496;-0.09423253;0.74144876;-0.13059528;0.26579997;0.6765843;-0.20823045;0.12670487;0.2997023;-0.27073628;0.45224392;-0.2721556;-0.24035162;0.104053125
0.11422015;-0.24897078;0.011980613;0.11413985;-0.22825305;0.044131506;0.6780708;0.09983288;-0.6924684;0.16289298;0.46273136;-0.22900403;-0.6667262;0.17452158;0.41190547;-0.26008418;-0.2731386;-0.53718776;-0.08483185;0.42977488;-0.119687565;-0.15975928;-0.84261364;-0.21267055;0.31835845;-0.1565963;-0.44859463;0.36262342;0.06588953;0.16269244
0.21592021;0.35698706;0.765761;0.79659;-0.26180103;0.4230643;-0.08764796;0.5309105;0.37532988;0.0031186275;0.4235575;0.31576478;-0.20384738;0.43718556;0.3128018;-0.035898354;0.0324586;0.14499204;-0.11234856;0.3545704;0.5413983;0.31392622;0.29478276;0.2622417;0.009129626;0.06891551;0.22535829;0.26987132;0.6370053;0.10624489
0.34366855;-0.32354838;-0.048207905;0.20848206;0.15743275;0.07898906;0.78621274;0.419358;-0.007573764;0.0034322874;-0.8189537;0.4662812;0.42040488;-0.068139456;-0.06833713;-0.14322948;0.055829756;-0.38735515;-0.3257563;0.16238639;0.46701473;0.014984139;-0.039592657;0.47878742;0.22980645;0.71434927;-0.036158793;0.26747096;0.1802503;0.2571857
-0.05506307;0.03174318;-0.09020741;-0.38441896;-0.26263025;-0.25015277;-0.15508255;0.15416117;-0.40809864;0.63300127;-0.2920708;-0.2480419;-0.052549303;0.2041861;-0.12222002;0.3712824;-0.59635407;-0.44424063;0.41743273;0.23944843;-0.0691473;-0.014399823;-0.80880713;-0.1288441;0.124003954;0.13904426;-0.07873094;0.003935349;0.12044254;-0.15155835
-0.78564155;-0.6150836;-1.131598;-0.9403079;-0.33977595;-0.83067477;-0.116117395;-0.37920582;-0.48870474;-0.1280187;0.21267019;-0.6395946;-0.47835654;-0.7929052;-0.19037256;0.07833556;-0.2662208;-0.6745965;-0.72201437;-1.1255134;-0.936322;-0.9439744;0.10970607;-0.6069753;-0.93157434;-0.44905996;-1.1557324;-0.47972628;-0.738564;-0.35318303
-0.18626253;-0.5245849;0.13021141;-0.09129951;0.39855823;-0.5019276;0.27033883;-0.0026479363;0.45101213;0.05773715;-0.6385083;-0.39977464;0.04132717;0.2955881;-0.0012005046;-0.17636666;-0.12509942;-0.16453244;-0.24146011;-0.28418988;-0.039662644;-0.14590658;0.20753679;-0.30561975;0.4040935;0.07678112;0.15683424;-0.5876155;-0.21547763;-0.11944755
0.0924558;0.10940182;-0.36559695;0.2098047;0.20531194;0.009841376;0.5128786;0.11448565;0.27587906;-0.11815477;-0.560304;0.023526754;0.21289559;0.07107895;0.19933261;0.11327634;-0.052026827;-0.50360227;-0.17859173;-0.3132297;-0.18667698;0.07727444;-0.01317238;0.24729577;-0.292259;-0.20133947;0.2592024;-0.3221588;-0.19473566;0.4302043
-0.38400462;-0.12531386;-0.06112028;-0.39806184;-0.08200718;-0.3845751;0.06771009;-0.4266698;-0.26167253;-0.011661977;-0.01101646;-0.32521707;0.2082822;0.16752316;-0.04400847;-0.2135745;-0.5979435;-0.00810468;0.43986246;-0.277287;-0.38419166;-0.5081565;-0.7576079;0.10527805;-0.07385048;-0.50469977;-0.30313745;0.48930186;-0.8488457;-0.22615251
-1.1040872;-0.66382754;-0.38548434;-1.2123889;-0.04683436;-0.53941345;0.9554798;-1.2606717;-0.70671177;0.23906326;-0.18909653;-0.76743364;0.32177684;-0.45546076;-1.0007015;0.17754796;-0.7187179;-0.31939754;0.23118024;-0.89447814;-0.8745833;-0.9485555;0.009703761;-0.5951356;0.36520725;-0.15813243;-0.82611704;-0.19776362;-0.99975806;-0.6947223
0.16434751;-0.57842076;0.016042026;0.008409226;0.602472;0.29326499;0.62374914;-0.05794152;-0.45872197;0.53722405;-0.104836956;0.18329994;0.121400334;-0.08199515;0.50643814;-0.4990879;0.023411741;-0.03178745;-0.20467505;0.1543824;0.8022835;-0.030670755;-0.057758547;-0.4384018;-0.26893625;-0.16295297;-0.015429286;0.20221108;0.09856027;0.22198157
0.4409666;0.12094073;0.047187097;0.2324866;0.40477395;0.6973714;0.13900837;0.23715942;0.46186227;0.3762599;-0.37092495;0.3703683;0.69461673;0.49455294;0.23341772;-0.25361305;0.3432453;0.5014795;0.7287713;-0.23292832;-0.21559629;0.59586966;0.7477266;0.2684831;0.21967266;0.68501383;0.34350416;0.32433635;-0.21164286;0.3471905
-0.4392378;0.070102885;0.1085113;-0.7521171;-0.16912596;-0.21957725;0.8933177;-0.6486475;-0.13404077;0.15769964;1.0326657;-0.293308;0.070449874;-0.111403875;-0.40519822;-0.02489444;-0.72736406;-0.13217795;-0.16523583;-0.6597044;-0.06367786;-0.9420418;0.29574183;-0.30938038;-0.46360937;-0.4007239;-0.1356448;-0.3679866;-0.6511285;-0.6840713
0.9515273;0.48441157;0.3697035;-0.010114337;1.0023198;0.3125156;0.99978673;0.22025909;0.78704786;0.3614009;-0.0675088;0.5348728;0.706188;0.9434029;0.37233695;1.3961456;0.3400093;0.6160708;1.5714716;0.15977268;0.5994993;0.40259296;0.6269485;0.14262806;1.4712806;1.0554503;0.5539971;1.3843311;0.70553106;0.029962722
-0.39118308;-1.0796125;-0.25809494;-0.6505284;-0.052123666;0.17414695;0.19612859;-0.7104145;-0.68876445;-0.76290095;-0.5627947;-0.60716456;-0.1313648;-0.8651438;-0.15669991;-0.9878703;-0.25391334;-0.855769;-0.3464561;-0.8583145;-0.7937591;-0.1922968;0.09136737;-0.5396438;-0.10470464;-0.034133784;-0.45712668;-0.34127066;-0.4444524;-0.3907513
0.32660618;0.5516261;0.4369742;0.46315452;0.30919692;0.28916943;0.22497757;-0.071528725;0.046850555;0.42264712;-0.16986217;-0.11777362;0.0084657585;0.20047374;0.043003112;0.08795434;0.2635881;0.07441151;0.012414075;0.30397472;-0.634856;0.37292182;0.003496907;0.076989345;0.34226096;0.1899987;0.0358393;0.10307294;0.44229484;0.010586425
0.45421103;0.3947938;-0.35267112;0.6575956;0.29259548;0.4543459;-0.37857443;0.77228343;0.19082323;0.001749223;-0.3346305;0.33296674;0.2608021;0.06118455;0.62471616;0.19172253;0.42327812;0.44111025;-0.14457735;0.1945944;0.52043104;0.55191094;0.41641;1.1145489;0.28356713;-0.09856131;0.5595617;0.16865648;0.82893497;0.2857919
0.003100411;-0.18778999;-1.0246221;-0.23065539;-0.48024544;0.121638194;-0.5140501;0.13258572;-0.16163531;0.08796864;-0.24174444;-0.48517716;-0.5135302;-0.3550636;-0.3192613;0.27270234;-0.21507913;-0.84589595;-0.21427113;-0.23457098;-0.5789535;-0.09366598;-0.7133047;-0.5508206;-0.24980116;-0.2553079;-0.30749083;-0.6291842;-0.4916652;-0.30558482
0.3553571;0.3302994;0.16328758;0.18006112;0.61888105;0.20702988;0.3751145;0.32408664;0.681266;0.08614478;0.6739396;0.13945854;0.37604204;0.40083608;0.38853663;0.4087836;0.47223505;0.03360648;0.20020643;0.18506812;0.4826562;0.40788874;0.77978206;-0.04520674;0.5682978;0.86914027;0.5232544;0.59729403;0.5183917;0.13565373
-0.35684505;-0.76973414;-0.708161;-1.0817133;-0.083099894;-0.48190844;0.11295174;-0.8791894;-0.36072284;-0.5455243;-1.1492267;-0.86735386;0.3174818;-0.47484404;-0.6518153;-0.4100247;-0.51298314;-0.06942909;-0.28180882;-0.9104016;-0.8744063;-0.13598792;0.49350974;-0.66562617;0.23868014;-0.038976848;-0.36433303;-1.0378044;-0.70465535;-0.4247314
0.22526482;-0.37613517;0.30809128;0.07863939;0.5267777;0.35135782;0.39620882;0.29053578;-0.037331957;0.30112645;-0.91425294;0.31391132;-0.0418076;0.33986777;0.22721377;-0.36320093;0.4277673;-0.39853725;-0.053391337;0.10620607;0.5439613;0.4413687;-0.21521331;0.56556755;-0.18209581;0.6575465;0.52425563;-0.12655413;0.21802978;0.7196086
0.14028955;0.35292262;-0.3417853;-0.10099298;0.059195567;0.5328429;-0.010031003;0.020648235;-0.5402392;-0.1606121;0.17027043;-0.11288683;0.009890889;-0.3156079;-0.14381658;-0.09706687;0.21873306;-0.14198698;0.04666619;-0.0056800684;-0.24750647;0.008834609;0.13166766;0.1620987;-0.2585356;-0.0457501;0.08269216;0.10030012;0.49950567;0.10100753
0.0003485357;-0.77994263;-0.10910371;0.06403832;0.033819333;0.008218952;0.19602403;0.17590226;-0.4363113;-0.024498332;-0.6133715;0.12953123;-0.22603716;-0.14900415;-0.10763698;-0.097836316;0.15725915;-0.7209582;-0.4534229;-0.03429136;0.2994853;-0.030204454;-0.23927465;0.19465193;0.1539365;-0.26411694;0.2685519;-0.21272472;0.13313901;-0.14265494
0.1434149;-0.23977765;-0.44995433;-0.5880966;0.28250903;-1.0979793;0.064699054;-0.5081912;-0.117625415;-0.1178463;0.047860213;-0.35271066;0.7281148;0.35195404;-0.23282833;0.3125426;-0.42672145;0.11102456;-0.6945743;-0.22318652;0.6844774;-0.5635803;0.4606531;-0.24906369;-0.3784447;0.2890196;-0.24365334;-0.22461319;-0.36401162;-0.70834637
-0.2649109;-0.42056766;-0.19141994;0.100464515;-0.18696672;0.13846022;-0.46184006;-0.22700952;-0.14635703;-0.164981;0.09009351;-0.013050772;-0.45750222;-0.23574874;-0.19529481;-0.2843052;-0.28869507;-0.08162668;-0.0542299;-0.4576967;-0.43323466;-0.29903704;-0.1355721;-0.28659427;-0.9584077;0.47181818;-0.47194022;-0.022993842;-0.11364196;0.36917144
0.31054127;0.52143085;0.35323822;-0.08672662;0.45894492;0.013774415;0.18431269;0.38804227;0.6657096;0.29777357;0.2879104;0.09430787;0.12257179;0.13416952;0.39798486;0.20706245;0.11899144;0.26874343;0.33022135;0.1732839;0.2478216;0.30643842;0.20447575;0.626222;0.17340091;0.14913176;0.5761182;-0.07864925;-0.14889848;-0.09012682
-0.2655442;-0.40193766;-0.043934885;0.3915419;0.58423406;0.45199075;0.4066361;0.38890237;-0.16517977;-0.0723014;0.43531334;0.15707627;-0.6738408;0.17050286;0.027437102;-0.45083705;-0.08917333;-0.661959;-0.7755992;0.19655704;-0.39928818;0.15948005;0.4768218;0.16653548;-0.24931434;0.23068461;-0.04560659;-0.12486922;0.034316547;0.5387844
-0.37159207;-0.4028522;-0.4643822;-0.7132043;-0.24611683;-0.6214704;0.69249046;-0.74134356;0.24088284;-0.026127564;-0.49012688;-0.81157947;0.25284055;-0.0020504415;-0.2696783;0.16437209;-0.49305338;-0.16519266;-0.15043904;-0.70271605;-0.20754363;-0.52930224;-0.28074968;0.065538384;0.016659398;-0.3224658;-0.739189;0.18268616;-0.34201896;-0.69850105
-0.20461403;-0.19512594;0.021165045;-0.23425357;0.24119027;-0.42271715;0.1713345;-0.022642445;-0.17426619;0.14597654;-0.014327329;-0.034976847;0.34388477;0.052436113;-0.017575692;-0.2348517;-0.25386992;-0.20930375;0.4638446;0.02144197;-0.58274966;-0.36887795;0.25445917;-0.4573025;0.46705422;-0.19732085;-0.47333798;0.27292487;-0.38106117;-0.11116832
0.114209056;0.52193344;0.06365217;0.33017513;0.28582004;0.42213714;-0.03374415;0.38362738;-0.32549745;-0.30663562;-0.18210486;0.28235137;0.26171094;-0.4599899;0.051083677;0.26037607;0.19772905;0.52700746;-0.11992842;0.6937671;0.6177496;0.451718;-0.23676218;0.52834976;0.69702405;-0.060543146;0.16589014;0.80285764;0.6975337;0.12962647
-0.12376616;0.17638755;-0.4756439;-0.020636618;-0.36377677;-0.5982298;-0.20906016;-0.27970585;-0.095252745;-0.58156025;0.010518671;-0.032714274;-0.41310364;-0.39431494;-0.26376343;-0.26097435;-0.18170628;0.11143731;0.30165592;-0.43840814;-0.7194148;-0.35599262;-1.0612559;0.11712735;-0.54997724;-0.5733241;-0.07198727;0.40347865;-0.45620048;-0.30785194
0.50798434;0.39170194;0.0384634;0.5643253;-0.34240448;0.53638947;-0.47136205;0.16532348;0.20062414;0.016823184;-0.49476087;0.10082738;0.9871892;-0.06904139;-0.18340443;0.09140176;0.28724235;-0.2410808;0.79181474;0.1206769;-0.05644832;0.40460083;0.026553718;0.1873984;0.33411974;-0.13351513;0.24184585;-0.52629024;0.137868;0.072386846
-0.039925735;-0.3220256;-1.1657363;-0.16552119;-0.07986803;0.16640128;-0.7938398;-0.4271708;-0.23937722;-0.20007749;-0.74038285;-0.18308921;-0.6744427;-0.67055225;-0.30333716;0.14070143;0.14266837;0.14976263;0.17318706;-0.35098773;-0.5722093;-0.25801054;-0.55744016;0.105972044;0.06281258;-0.4800125;-0.55961114;-0.27767578;0.6372168;-0.5762972
-0.08642295;-0.010055952;-0.18058628;-0.23648974;0.06861356;-0.37317976;-0.02600888;-0.07064267;0.07763817;0.5472685;0.11261894;0.11081541;0.20481074;0.9142325;-0.10614377;0.30947652;-0.027275752;0.44535404;0.2715081;0.08666548;0.48136765;0.09250069;0.012947007;-0.5996652;-0.42881492;-0.45285258;-0.29099697;0.016906839;0.08199656;0.11191796
0.052244153;0.12826833;0.8685804;0.5792814;0.47075418;-0.0549234;0.50285435;0.35739088;0.2587901;-0.14295404;0.38409436;0.6081393;-0.37201482;-0.19157419;0.5901716;0.10618666;0.36813098;0.05544357;-0.47091135;0.20178655;-0.10731362;-0.4391226;0.16081919;0.24421126;-0.25140512;0.2566226;0.4926057;-0.7373583;0.06641561;0.09752182
0.026169114;0.53621733;-0.08857368;0.3256803;-0.020269752;0.57444376;-0.042462926;0.4242276;0.8161329;0.33179444;0.23779376;0.061439656;0.19194166;0.1395058;0.104079396;0.8264498;0.21503074;0.4366785;0.3030977;0.20070796;0.012653442;0.27405164;0.06857629;0.20526719;0.39635327;0.45083424;0.2909624;0.27812487;0.47721064;0.17962384
-0.4138079;-0.4485441;-0.2383212;-0.19684461;0.7702058;-0.8229892;0.28832513;-0.49991962;-0.09070711;-0.05265517;-0.35224703;-0.13880867;-0.09129192;-0.23815402;0.052178342;-0.35100335;-0.5738936;0.041409627;0.028345972;-0.13578616;-0.36513102;-0.53185564;-0.3249405;-0.08808119;0.12709996;-0.8525422;-0.2467073;-0.5802691;-0.59361005;-0.6760937
-0.7452098;-1.3325176;-0.6382814;-1.2659189;-0.18274105;-0.6750338;-0.2667715;-0.9614811;-0.56961596;-0.5392763;0.06392053;-0.6333388;-0.4832125;-0.17968534;-0.503378;-0.1682583;-0.9288532;-0.4296167;-0.33171114;-1.1949046;-0.6954621;-1.0414929;-0.47143477;-0.5890368;-0.9629279;-0.38280472;-0.7166997;0.052454345;-0.998605;-0.3840755
