0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
-0.22865336;-0.31674972;-0.3528981;-0.36877874;-0.24148494;-0.271334;-0.24462695;0.24955563;-0.36139104;-0.1486708;-0.37691364;0.12052989;-0.117043324;-0.30877233;-0.10332544;-0.37626207;-0.0060885847;-0.46775156;-0.09455818;-0.15945056;-0.5787058;-0.28383029;0.13226098;-0.19053502;-0.13058534;-0.47123033;-0.37943918;-0.17877655;0.028969735;-0.17096472
0.09615237;-0.042802524;0.20570554;-0.118860245;0.30766213;-0.1814758;0.07021682;-0.49446198;-0.17455642;-0.21588011;-0.23301902;-0.06530514;-0.3015506;-0.20464511;0.08301693;-0.39240476;-0.27926326;-0.23974612;0.10175374;-0.01665885;0.0048486167;-0.31809774;0.053959716;-0.23847307;-0.49476337;0.36409324;-0.5325231;-0.5545137;-0.30562675;-0.4140002
-0.22020677;-0.25671306;0.06387417;0.08223131;-0.6147211;-0.14005168;-0.14277862;0.32959577;0.10026531;-0.05839969;-0.032002762;-0.05400885;0.18830898;-0.3062252;0.17046648;-0.07208993;0.43335193;-0.019601565;0.011468813;0.0029662151;-0.28391257;0.25031656;-0.15631305;0.10722511;-0.018658537;0.048387602;0.15259548;0.11364813;-0.040700223;-0.07416874
0.56411153;-0.22993705;-0.23407084;-0.020248964;0.1162284;-0.26102698;-0.06910692;0.18774825;-0.20025848;0.012797643;-0.046369873;-0.1929738;0.38380998;-0.30352804;-0.010600187;-0.031285953;-0.14826597;-0.13906999;-0.71570015;-0.0038543146;-0.21792915;-0.07901172;0.09162598;0.06318362;0.3917367;-0.22199999;0.12921962;-0.31462583;-0.22000244;-0.28743127
-1.0790304;-0.7367678;-0.84790725;-0.95236456;-0.9004584;-0.61377555;-0.3643565;-0.75399566;-0.39523926;-0.1554512;-0.32894838;-0.5429733;-0.4049907;-0.32198563;-0.6936468;-0.22805433;-0.7317775;-0.24432701;-0.61517185;-0.37991995;-0.3774993;-0.6261825;-0.7052719;-0.50488776;-0.37025374;-0.91516876;-0.5864274;-0.034373216;-0.48111507;-0.5642788
-0.31026286;-0.2814793;0.3822392;0.1459672;-0.11923208;-0.11243594;0.49264368;-0.5275535;0.30564058;0.17716789;0.06007916;0.23216908;0.041550215;0.017629737;-0.30699658;0.2515254;-0.14312108;-0.3274455;-0.4911957;-0.31657818;-0.46550074;-0.019012956;-0.5153122;-0.24438667;-0.14291877;0.4378193;-0.012956401;-0.20471661;-0.35208195;-0.10790148
-0.3409362;0.5021375;0.34435344;0.57519823;-0.043401908;-0.035973582;-0.48177165;-0.09577009;0.3144209;-0.31125745;-0.053298272;0.66717815;-0.48452994;-0.099807546;0.14574888;-0.21935152;0.67354715;0.06265332;0.54474497;0.38801745;0.17323494;0.43885723;-0.011577382;-0.014393202;0.06791323;0.19836202;0.29374236;-0.2245908;0.7857237;0.18742579
0.68284684;0.5534587;0.7952728;1.0726577;1.051599;0.48540372;0.6934678;0.77793187;0.7468126;0.053765874;0.62344414;1.2393197;0.099229865;0.2328146;0.96379375;0.59119236;0.77805746;0.21095261;0.31487;1.1032304;0.8942671;1.0643063;0.437807;0.9358765;0.18390566;0.552461;0.9379939;0.059304833;0.7874676;0.8134959
-0.24940242;0.12829116;0.10852378;-0.120958626;-0.029977044;0.10722703;0.13798337;0.44861698;0.4827875;-0.49189365;0.072052926;0.32253405;0.07946881;-0.011395438;0.22083049;-0.009546161;0.24299741;0.10699327;0.2565783;-0.046672147;-0.022799602;0.16704099;-0.24934316;0.20875765;0.17330882;0.35646397;0.24881808;-0.025324134;0.049072117;0.29142454
0.077919684;-0.4902706;0.4373708;0.12427133;0.37762892;0.19324574;0.21561404;-0.4228252;0.28426093;0.058208972;-0.111448236;-0.1647941;0.16697368;-0.19230719;-0.3161411;-0.036709253;-0.40365586;-0.21666858;0.014972091;0.10659496;-0.085472606;-0.15012227;-0.29639322;-0.098460995;-0.32541263;0.096236475;-0.05280748;-0.07706739;-0.36189425;-0.14571786
0.03328944;0.29679492;0.5042271;0.23294081;0.04497719;0.6738269;0.2894114;-0.2400126;-0.02209885;0.4070488;0.63075775;0.10181897;0.28602216;0.03278761;0.21347132;0.035450205;0.27223104;0.12877464;-0.06389573;0.23182058;0.52380174;0.053128663;-0.38930258;0.2143778;-0.21586241;0.2193843;0.27327132;0.3514284;0.16815594;-0.028568767
0.00493929;-0.15905543;0.07186321;0.3219776;-0.21152337;0.2675043;0.0237463;0.34422418;-0.10866304;-0.52091557;-0.20250234;-0.19434148;-0.22672282;-0.2448803;0.23628503;-0.3826463;0.0903456;-0.35257006;-0.3379524;0.0325252;-0.2273455;0.19282588;-0.4976522;0.48933053;0.53975564;0.04697048;0.2925122;-0.019508926;-0.04109586;-0.09134365
1.1938887;0.23009272;0.60655826;1.0146669;0.54314023;-0.04237651;0.18412037;0.6382764;0.6905668;-0.074652106;-0.55399936;0.7554163;0.6789511;-0.048363797;1.0703484;0.6901119;1.0215834;0.3892647;0.2262847;0.91092354;-0.03794198;1.080744;0.3058673;0.57679844;0.36101905;1.1527541;1.035895;-0.5742462;0.8569851;0.83356535
0.36763638;0.39821094;0.5033346;0.1752986;0.17827159;0.69200355;0.5555736;0.41953436;0.3611496;0.09316343;0.71215767;0.2637366;0.21594858;0.3648594;0.19392084;-0.018304683;0.32729644;0.49401087;0.095299505;0.2860595;0.4786532;0.22435738;0.031789508;0.40715927;0.029586218;0.5186808;0.35050783;0.12058688;-0.0861831;0.18988067
-0.023284819;-0.060478557;0.065464266;0.04400024;-0.060164332;0.5114349;0.14989558;0.25245807;0.012486187;0.25847945;0.23558989;0.037447955;0.054829;-0.11667589;0.42197853;-0.26339573;0.3328152;0.08713191;-0.035731066;0.21174186;-0.0089054955;0.07108345;0.17980103;0.19014008;0.25098455;0.2541446;0.019505098;-0.1930127;0.24277751;0.20193629
-0.46004242;0.12819646;-0.18961185;-0.2241624;-0.5035815;0.14335246;-0.34390146;-0.04139348;-0.06856977;-0.057052124;0.09623063;-0.42139402;-0.39276332;-0.08009219;-0.22232254;-0.30615819;-0.59151804;-0.4251178;-0.09162996;-0.12789631;-0.16117549;-0.5510592;-0.380916;-0.12984021;-0.012254275;-0.11767288;-0.166734;-0.07719931;-0.20750257;-0.07540517
0.09637352;-0.030088525;0.34847775;-0.12679836;0.22208984;-0.073676325;0.3273261;-0.08638542;0.16086811;-0.2480889;0.17203224;-0.15057145;0.46548483;0.4625847;0.0067183673;-0.11408975;0.06491036;0.25754604;-0.15819144;-0.11130716;-0.009966199;0.008123107;0.69915795;0.015802445;-0.036539547;0.089424;0.29628858;0.2282216;-0.20827937;-0.08274482
-0.106444396;0.33835784;-0.2675811;-0.09552592;-0.15616848;0.7019836;-0.19355233;-0.077408336;0.0033878414;0.2858411;0.12614585;0.11427678;-0.0074424404;-0.2888913;-0.5442118;0.40843982;0.032044902;0.23030782;0.38444927;-0.36121213;0.12490814;-0.32531604;0.15059535;-0.2697527;-0.049708743;0.21894607;-0.36290008;-0.009980157;0.15540154;-0.06347188
-0.46572304;-0.20040464;-0.46956506;0.19764492;-0.67679745;-0.0992954;-0.5063746;-0.4479477;-0.5032347;-0.31758964;-0.2750601;0.019426491;-0.4707891;-0.25451556;-0.38105148;-0.21340054;-0.25137094;-0.09458366;-0.592165;-0.14420202;0.14766994;-0.080512255;-0.3828452;-0.23019406;-0.052782215;-0.529848;-0.2636853;-0.19310996;0.057857186;-0.09563084
0.15368387;0.0074932748;0.13789825;0.013740145;0.14697593;-0.4019116;-0.18749374;0.36906275;-0.00937134;-0.23751378;0.36830428;0.13404888;0.085119344;0.030368235;0.12472813;0.15117028;0.12907502;0.073901825;0.2752354;0.1262285;-0.3131209;-0.0917047;-0.23811603;0.1460386;-0.20256834;0.08329138;0.059730943;-0.23877183;-0.026758399;0.05089635
-0.014403401;-0.6233425;-0.497236;-0.6112404;-0.2524409;-0.33987194;0.030678976;0.41901863;-0.08780978;-0.07492919;-0.592408;0.15586962;-0.049569048;-0.03886654;0.0068600886;-0.16372032;0.7497865;-0.53268147;-0.1306748;-0.3318897;-0.08200051;0.15340115;-0.15517159;0.24410442;-0.34647888;0.11823009;0.15251075;-0.079394944;0.14381105;-0.30372968
-0.12172347;0.12854579;-0.18169545;-0.033359952;-0.51823086;-0.24781394;-0.34416455;1.116097e-05;-0.3362888;-0.11753654;-0.36495322;-0.10881098;-0.19937143;-0.20540415;-0.31170815;-0.3224375;0.1321827;0.07254454;-0.6350238;-0.15985543;-0.51465553;0.13191941;-0.51117456;-0.14735372;-0.15985748;-0.21881473;-0.20481686;-0.3449665;-0.0715273;0.05019537
-0.004517632;-0.064157024;-0.2919278;-0.43314558;0.20757097;-0.16592664;0.12567718;0.08028808;-0.2377915;-0.44088507;-0.15462308;-0.12525623;-0.29460746;-0.007510645;-0.43342468;-0.0815164;-0.27711385;0.09193526;0.3523729;-0.1798845;-0.124194555;-0.510291;-0.12031397;-0.28623614;0.1746727;-0.3742463;-0.35395223;-0.099238314;0.0325927;-0.23445438
0.4646131;0.72379446;0.18879165;0.5942261;0.25509188;-0.15002236;0.21067229;0.4229485;0.33562297;-0.29662642;0.32807767;0.40538582;-0.43818754;-0.35344502;0.3595111;0.4654133;0.08016074;0.19671759;0.08555784;0.15709808;0.3757507;0.16941635;-0.5666697;0.51615804;0.3638473;0.80521584;0.12474584;-0.0136806965;0.44435805;0.18452016
-0.27559525;-0.92156744;-0.36677086;-0.7334724;-0.21204019;-0.30117738;-0.025825227;-0.41824886;-0.48473904;-0.009175529;-0.30136624;-0.19239892;0.018086817;-0.051389735;-0.17087291;-0.443489;-0.1861249;-0.39162305;0.17433842;-0.47779423;-0.31783384;-0.83082974;0.19208668;-0.43417045;-0.39036298;0.012199752;-0.7572247;-0.061665535;-0.27521423;-0.23181066
0.16553712;0.020289242;0.12778227;0.026349254;0.6346739;0.42135304;0.3902595;0.73327106;-0.1560589;-0.1604378;-0.0953794;-0.14349788;1.0079457;0.8029442;0.025454726;-0.40576944;0.0802654;0.25948778;-0.6251667;0.4736548;0.6269246;0.100448154;0.65328884;0.016648564;0.35140777;-0.107522324;0.16760178;0.091315165;0.30076396;-0.0026727861
0.055281695;0.6213106;0.3191074;0.22174805;0.12390188;0.2875413;0.053946875;0.42203233;0.08123067;0.31895944;0.28413308;0.07417399;-0.03567013;0.29846233;0.53728676;0.27410668;0.4747567;-0.06555395;-0.16685396;0.67044204;0.849768;0.0019609556;-0.076079346;0.22981301;0.28347373;0.14758916;0.1939304;-0.2965156;0.24768493;0.14479984
-0.25443336;-0.19139323;-0.5624699;0.086159565;-0.14026856;0.01103281;-0.8205675;-0.30140352;-0.31618765;-0.45223704;-0.15023117;-0.34171942;-0.72616;-0.60782033;-0.20023705;-0.20296656;0.12087555;-0.41150904;0.010634582;0.0029210895;0.039751153;-0.10187924;-0.6140171;-0.2852938;-0.6944849;-0.39076042;-0.307899;-0.4718426;0.14425665;-0.013098045
-0.5331594;0.23127875;-0.11822536;-0.059227385;-0.38061967;-0.29303342;-0.12770411;0.15346932;0.23014492;0.19801448;-0.0011943307;0.42068878;-0.23403244;0.10551439;-0.023310438;0.14906365;0.18583468;0.30866557;0.23883748;-0.114844784;0.16105635;0.14601886;0.02974256;-0.22438087;0.34077856;0.27826542;-0.072388515;0.1426637;0.33507758;0.16441189
0.16590379;-0.16931947;-0.10933509;0.09900768;0.054155096;-0.26539207;0.031715192;0.2534152;0.025919782;0.09057654;-0.06084957;0.17719778;0.02505706;0.069947496;0.41647565;0.33675444;0.08150806;0.19455004;0.16709517;0.18646044;-0.04941449;0.0908317;0.23664783;0.15509021;0.16163498;0.039688144;0.18609889;-0.25518763;0.13238911;-0.19436882
-0.35120058;-0.24470659;-0.0080470815;-0.07449151;-0.03470977;-0.16175286;0.24853888;-0.36720538;-0.4491272;0.054530326;-0.5267722;-0.30645892;0.0043839463;0.04950083;-0.22534664;-0.118597224;0.025603715;-0.16157556;0.114453875;-0.24583618;-0.22717972;-0.30737492;0.014961503;-0.2616925;0.00981047;-0.18933478;-0.33658725;-0.20108417;-0.21920845;-0.52198356
-0.21903394;0.2141541;-0.14589508;0.22180453;-0.3770922;-0.13099743;-0.36765677;-0.07260341;-0.17777543;-0.03185909;0.1413022;0.3145335;-0.19651309;-0.120336965;-0.010371096;-0.323478;-0.040764157;-0.0041024517;-0.03756124;0.17027143;0.13792717;-0.19595154;-0.12266353;-0.05039714;0.058747664;-0.022629205;-0.0031105652;-0.07837539;-0.08776356;-0.15759791
0.1440047;0.10014558;-0.4964185;0.30540773;-0.10897339;-0.2970136;-0.09512728;0.39682257;0.23903398;0.5666635;0.28806087;0.31845513;0.11317303;0.3179128;0.2553755;0.28388226;0.5262812;0.4027989;-0.2504145;0.2798134;0.29443926;0.09491551;-0.074186794;0.14393033;0.41361412;-0.16582939;0.1701124;0.2606702;0.6877538;0.028158378
0.43169865;-0.0150016425;-0.087776236;-0.1367756;-0.23116308;-0.26793975;-0.23534587;-0.005407264;0.091856174;-0.15196358;-0.6785441;0.16522092;0.19020697;0.120154;-0.30094236;-0.13654874;-0.15319225;-0.30126512;0.36273846;-0.1195797;-0.2372667;-0.015505409;-0.56054205;0.025734723;0.088053614;-0.19305685;-0.06219159;-0.04960658;-0.23562565;-0.04655112
-0.035166092;-0.44506058;-0.0003872315;-0.28243425;-0.004110972;-0.040344786;-0.21374688;-0.11466819;-0.424317;0.044622224;-0.31664053;-0.20423;-0.039403934;-0.35179716;0.06204079;-0.49748662;-0.19571653;-0.5697411;-0.00020955999;0.15816596;-0.09021576;-0.09498945;-0.32319298;0.3123942;-0.7454982;-0.40609166;0.24493274;-0.589237;-0.19386518;-0.032970592
-0.20598748;-0.04476578;-0.7400036;-0.44354388;-0.39460322;-0.35650387;-1.3423656;0.014882982;-0.2750496;-0.26669583;-0.42398244;0.3156192;-1.2736834;-0.84046596;-0.5693413;-0.24331546;-0.0014974518;-0.24468988;-0.3802916;-0.80074936;-0.51661414;0.19647817;-0.7763612;-0.14666423;-0.59786075;-0.25068802;-0.25162125;-0.09559345;-0.07598684;0.15649095
0.07164595;0.004693282;0.2260712;-0.09785756;-0.08725166;0.12629017;-0.27049583;-0.54892355;-0.11719752;0.21978734;0.061798666;-0.25048172;-0.061809283;0.26311228;-0.19838989;-0.20955895;-0.33587366;-0.055091206;0.09692126;0.072303146;-0.0902633;-0.2090624;0.1062091;-0.113571405;-0.5368081;-0.12621932;0.03310223;0.20943287;-0.14534089;0.16551942
-0.13292642;-0.2984492;-0.13484591;-0.13347104;-0.051710755;-0.45552593;-0.4803205;-0.5117749;-0.097291596;0.29701972;-0.7980005;-0.17307629;-0.124658994;0.0029019031;-0.28094265;0.13689254;-0.23514141;-0.13177371;0.02471418;-0.029909372;-0.42916468;-0.37642467;-0.019741068;-0.5001584;-0.30926663;-0.2282379;-0.0003528595;-0.5137915;-0.025172472;-0.474298
-0.5048536;-0.45731664;-0.056097418;-0.60193825;-0.46435723;-0.0510674;-0.36218116;-0.65697104;-0.111322194;-0.37532595;-0.24744107;-0.37033844;-0.14198093;0.1888913;-0.81107306;-0.37417176;-0.40557677;-0.2654623;-0.40486065;-0.41785657;-0.31596252;-0.26372522;-0.041761022;-0.49218205;-0.43409115;-0.3066939;-0.33234203;-0.02194108;-0.52032435;-0.20254625
-0.009800264;-0.2902947;-0.29872105;-0.65453446;-0.22893797;-0.84684336;-0.3693388;0.533711;-0.037326433;-0.58586985;-0.6382392;-0.97884774;0.3689423;0.34224907;0.022361998;-0.45388755;-0.15545857;-0.10695706;-0.6284116;-0.39398792;-1.0561765;0.026217803;0.036598254;-0.1848099;0.27179462;-0.4109552;0.58238447;0.047916926;-0.31833535;-0.5613872
0.3561115;0.16389686;0.08691046;0.17298286;0.045455743;0.36523914;0.28232104;0.44839433;0.35647368;-0.22631514;0.31292817;0.11164565;0.5297103;0.06825075;0.4052681;0.63919544;0.38680318;-0.023839649;0.8509471;0.3423097;0.20551679;0.35746732;-0.14394581;0.37860635;0.17818223;0.2113681;0.18884811;0.2571766;0.13719556;0.3514124
0.030342234;-0.066902794;-0.30528864;-0.1657089;0.043289956;-0.046874765;0.121669784;0.39289704;0.06873861;0.5152767;0.22839013;-0.10210796;0.2650773;-0.22742923;-0.21547946;0.041396398;0.48987547;0.58285904;0.61646986;-0.22552735;0.04477028;-0.0018599685;-0.28228784;-0.12859054;0.730252;-0.17275836;-0.21834245;0.08350947;0.047609057;-0.034669615
-0.025199452;0.19760413;0.049277198;0.048835114;-0.115587205;0.38673344;-0.2637837;-0.3861288;-0.049077824;-0.13890679;-0.1982976;-0.36764663;0.09489493;0.52299345;0.007798668;0.016943455;-0.12267246;0.22361714;0.22986042;-0.07721141;0.08583523;-0.29383475;-0.011941488;-0.17926179;-0.023768662;0.28344414;-0.28929618;0.33104676;-0.006510798;-0.14110544
-0.09090676;-0.36314598;-0.5627773;-0.48324227;-0.14119732;-0.12497987;-0.69961345;-0.24297221;-0.35586247;-0.018699607;-0.33887544;-0.058461156;-0.35792065;-0.2323747;-0.0983859;-0.2649782;-0.14703093;-0.06775081;-0.31578323;-0.28490204;-0.63825065;-0.10091179;-0.15140857;-0.4098734;-0.26842836;-0.6054625;-0.25458422;0.12933147;-0.054487027;-0.20010567
-0.9353952;-0.28928933;-0.5710686;-0.5645428;-0.8588006;0.14915301;0.18950692;-0.580347;-0.5437882;0.13250814;-0.06959956;-0.057667732;-0.5804764;-0.41328713;-0.84885985;-0.64825135;-0.67979413;-0.3622063;0.5073969;-0.66732806;0.07670714;-0.6812444;-0.25120163;-0.56174886;-0.3368007;-0.45650625;-0.65240264;0.12154956;-0.42663375;-0.5148582
-0.1175788;0.3618799;-0.32452422;0.112691835;-0.40588164;0.35038203;0.081387565;0.3466641;-0.46072614;0.64422095;0.2868962;-0.27371034;0.2546453;0.33846757;0.16073528;-0.1717623;-0.04033959;0.21834846;0.7653446;-0.09259473;0.3043668;-0.11046274;0.466439;-0.16981196;0.1610462;-0.47896934;-0.11770194;0.46437335;0.012323279;-0.17555313
0.032876346;0.47254562;-0.017659565;0.31055674;-0.31581625;-0.3763417;0.14002495;-0.41817215;-0.029082758;-0.021299072;-0.18830776;-0.013689141;-0.5463049;0.07366543;-0.4207856;0.21485947;-0.2740053;-0.09242621;-0.12254894;-0.43181044;-0.20874895;-0.2932127;-0.10964637;-0.14038265;0.15108317;-0.126173;-0.11157726;-0.07387532;-0.38763916;-0.2634045
0.064118005;-0.0021052822;-0.27794623;-0.50433105;-0.16715008;0.054980468;-0.5503837;-0.31955385;-0.25638154;-0.572836;-0.23479158;-0.35044676;0.044260837;0.13874584;-0.018103318;-0.08244568;-0.07406272;-0.26006454;-0.3493011;-0.20059507;-0.51134217;-0.1584201;0.04244737;0.024708116;-0.08072686;-0.3104421;-0.23962198;0.23055366;-0.09854823;-0.38691548
0.28319684;0.22240464;-0.014600803;0.5767933;-0.13348804;0.3478048;0.32280982;0.48153457;-0.04344983;0.43667948;0.27717337;0.1338482;0.33173016;0.041521046;-0.036420472;0.18025483;0.28576002;0.30359653;0.57380706;-0.12386412;0.23797475;-0.10300968;0.031867582;-0.0010614705;0.37050748;-0.25597063;0.13988099;0.2197743;0.29580197;-0.1779188
-0.03412547;-0.35237014;-5.331884e-05;-0.19198191;-0.01869455;-0.5411679;-0.084120974;-0.27648166;-0.042939946;-0.3132465;-0.0037005544;-0.28009373;-0.023604382;-0.07929794;0.06242906;-0.32376245;-0.31421825;0.25266674;0.036766876;-0.20356923;0.16576831;-0.3032471;0.12853433;-0.06530609;0.13068835;-0.14674659;-0.15537852;-0.0619051;-0.23491257;-0.42678738
-0.17910637;0.20280798;-0.342404;-0.4153048;-0.5330892;-0.068289146;-0.14433268;-0.036112797;-0.04619936;0.6272636;0.22020215;-0.28324723;-0.16329205;0.24580161;-0.35269845;0.034231976;-0.40846515;-0.21905643;-0.18462718;-0.41637787;0.0637272;-0.39900455;-0.09806683;-0.29530105;0.33629024;-0.12276276;-0.22466595;0.20447747;-0.27731377;-0.46368825
0.37475604;0.546716;0.57199264;0.37570384;0.54142326;0.23430367;0.14524944;0.35807022;0.14731233;-0.05529381;0.26613644;0.15989958;0.63674176;0.2664726;0.33068508;-0.028260708;0.27958444;0.63763976;-0.12436976;0.36253563;0.22382805;0.51263565;0.5402532;0.79079723;0.49494016;-0.02126515;0.87448335;-0.2854288;0.12572125;0.31082413
-0.04505665;-0.41979465;0.14998905;-0.119614445;-0.35593614;-0.118221745;-0.16958849;-0.04496081;0.09392338;-0.07435796;-0.13098532;0.14517011;0.23642302;-0.021970112;-0.017000668;-0.30741027;-0.16861163;-0.07881213;-0.18751688;-0.037661627;-0.29880682;-0.075875714;-0.12141639;0.008761161;-0.47665223;-0.1760418;-0.11250926;0.12767568;0.096832365;0.006814756
0.51144457;0.4747924;-0.02050964;0.16875318;0.16256304;-0.17615768;0.11410868;0.14054812;0.16682124;-0.1536657;-0.30989054;0.41023508;0.18999124;0.17256665;0.038597103;0.2440965;0.054823708;0.27943408;0.109202184;0.1545235;0.33470175;0.15324007;0.028134016;0.117539845;0.23251982;0.22527382;0.19278468;0.35311192;0.16826588;-0.08937474
-0.07801791;-0.02466309;-0.2704057;-0.12225385;-0.31835496;0.086175665;-0.46419424;0.10507656;-0.40531328;0.5141071;-0.43020314;-0.017422106;-0.46770373;0.04344219;0.12190077;-0.40784472;0.37058106;-0.023493577;0.036986694;0.01324115;-0.05610845;0.016342089;0.25088128;-0.1324207;-0.05983125;-0.4771827;-0.075713105;-0.031044789;-0.068427384;-0.27905616
-0.5241214;-0.17065084;-0.20373529;-0.11492973;-0.012808318;-0.34399575;-0.097467676;-0.3740879;-0.2276833;-0.46334925;0.13356183;-0.1501581;-0.41205385;-0.39736363;-0.08357178;-0.31763366;-0.3221107;-0.23167476;-0.0036035825;-0.37012833;-0.11765915;-0.3839687;-0.67304415;-0.10968304;-0.7077152;-0.18727183;-0.5465267;-0.1345174;-0.084531724;-0.035918135
0.09974355;0.5180042;0.32620138;0.08660135;-0.11438706;0.0021947026;-0.0900234;0.21098404;0.6219507;-0.28447348;0.47584036;0.0025355155;0.028227087;0.0154551575;0.34365994;0.43237782;-0.27108127;0.3891314;0.6056419;0.25388527;0.087223135;-0.091840506;-0.19884507;0.20052432;0.20732881;0.4180016;0.31923112;-0.11835547;0.005851999;0.08335789
-0.33854195;-0.25406495;-0.11479465;-0.3241002;-0.07510223;-0.4630658;0.22560585;-0.76629514;0.21106744;-0.006180977;0.04766513;-0.22297409;-0.43589067;-0.14679006;-0.22263548;0.028938437;0.11369343;-0.097257346;-0.15920761;-0.091089934;-0.26740003;-0.10655236;-0.36880672;-0.36787048;-0.0883771;0.29893628;-0.08444227;-0.0876233;-0.27196997;-0.15119621
-0.32244354;-0.069079824;0.12352577;-0.021688245;0.034010794;0.3983968;0.2893156;-0.01787124;-0.013433517;0.05387344;0.21182466;-0.12998171;0.2783239;0.20494452;-0.54479945;-0.40875798;0.21784627;0.31124282;-0.049419165;-0.0264658;0.16677801;-0.27826434;0.25801167;-0.3257036;0.24343807;-0.16649887;-0.34546626;0.2662272;-0.07191974;-0.20231403
-0.33241048;-0.13545045;0.1713292;0.375487;0.15671046;0.02163048;0.5281805;0.25527346;0.36016977;0.8424218;0.43850583;0.77977645;-0.01702548;0.1799642;-0.12876342;0.12897395;0.3972733;0.19770625;-0.04615374;0.31157076;0.1649972;-0.015932348;0.1716574;0.12408873;0.3876112;0.6157256;-0.12526743;0.23984058;0.380937;0.2674323
